Date,Republic,SPY
2016-08-26,1.124064003074067,1.0768949613590268
2016-08-29,1.1301323323726307,1.0821978968301538
2016-08-30,1.1276141348683661,1.0804137092227868
2016-08-31,1.1270177548777465,1.0773408972873644
2016-09-01,1.123973917415983,1.0773906134171414
2016-09-02,1.1293039911935312,1.082247346623521
2016-09-06,1.1333168409316028,1.0855183128476253
2016-09-07,1.1329853134131722,1.0854192357032844
2016-09-08,1.1311976562782922,1.082941330527924
2016-09-09,1.1082119388842622,1.0570212048171388
2016-09-12,1.1211160313868724,1.0721867550903557
2016-09-13,1.1067377757466672,1.0567734231774832
2016-09-14,1.1057695827171172,1.0563769370425127
2016-09-15,1.1139468222175455,1.0669334469702025
2016-09-16,1.1120439381620966,1.062809227668803
2016-09-19,1.1137329980271211,1.0630080034091072
2016-09-20,1.1146524526852246,1.0630580746540967
2016-09-21,1.1266139676906173,1.0750124956165477
2016-09-22,1.1316766556971791,1.0817866734138568
2016-09-23,1.12545875450196,1.0758594453988177
2016-09-26,1.1183593195898864,1.0671425210516747
2016-09-27,1.1234043471487194,1.073767372902047
2016-09-28,1.1305243429649616,1.0790968532353225
2016-09-29,1.1208965497014418,1.0693342033656053
2016-09-30,1.1304562921904202,1.0774033975647983
2016-10-03,1.1286283322547674,1.0748132759822273
2016-10-04,1.1227631036688375,1.0693342033656053
2016-10-05,1.1282741522903088,1.0740660247959204
2016-10-06,1.1265148720533928,1.074813275982227
2016-10-07,1.1184915809777836,1.0711270025168795
2016-10-10,1.1210892372677752,1.0767061288446775
2016-10-11,1.1116331777495922,1.0631076132262667
2016-10-12,1.1123501660309394,1.0645026833393265
2016-10-13,1.1109705319681786,1.0610157182871023
2016-10-14,1.1109891873970972,1.0615634835026795
2016-10-17,1.1077833996725421,1.0578777427101511
2016-10-18,1.1121120348356617,1.0645026833393265
2016-10-19,1.1160670071102337,1.0673416519071912
2016-10-20,1.1124373139457078,1.0653492780063838
2016-10-21,1.1125586862461523,1.065847327092184
2016-10-24,1.1179488162728475,1.0703802840033918
2016-10-25,1.1155709781197969,1.0667939754704172
2016-10-26,1.1164125035960055,1.0646519205074603
2016-10-27,1.1138840879760212,1.0618127743819892
2016-10-28,1.1115153302922065,1.0586745324686284
2016-10-31,1.11254758496044,1.058724603713618
2016-11-01,1.1067555237431805,1.051053671225459
2016-11-02,1.1041124141528853,1.0447278263841733
2016-11-03,1.1013753357453415,1.0399457561512622
2016-11-04,1.0979013982693986,1.0388001544751184
2016-11-07,1.117372330352334,1.0617133421224358
2016-11-08,1.1221411381430508,1.0664950572401342
2016-11-09,1.1383608416161883,1.0778020143910447
2016-11-10,1.1436397418285622,1.0804920121271853
2016-11-11,1.138447665630348,1.0780010564677585
2016-11-14,1.1424598561896062,1.0788478286924221
2016-11-15,1.148628606381595,1.0872658348092816
2016-11-16,1.1454013929640894,1.0852238335575004
2016-11-17,1.146795083187229,1.0908024272124794
2016-11-18,1.1453642359187715,1.088361897913255
2016-11-21,1.1484473626125478,1.0965805956169914
2016-11-22,1.151314765256938,1.098722384243539
2016-11-23,1.1577417752949182,1.0993201319253023
